Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Attack Type
80,113688612,17,441,430,0,25.94117647,104.1246072,1773,0,118.2,457.7866315,19.47424602,0.281470584,3667374.581,4807605.75,10100000,98,114000000,7105538.25,4535163.62,10100000,22602,111000000,7907102.214,4230059.042,10100000,834,364,456,0.149531248,0.131939336,0,1773,67.09090909,315.2330848,99371.89773,0,1,0,69.1875,441,8192,946,12,20,56650.45455,331117,25772,10000000.0,10100000,9992835,Normal Traffic
80,81868429,8,56,20,0,7.0,5.656854249,4380,0,1657.285714,1561.969346,142.387,0.183220812,5847744.929,20200000.0,75700000,1,81800000,11700000.0,28300000.0,75700000,1,66672,11112.0,17156.64803,36432,48,172,152,0.097717766,0.085503045,0,4380,728.9375,1300.351618,1690914.329,0,0,1,777.5333333,56,256,229,6,20,1162.0,1162,1162,40900000.0,75700000,6081708,DDoS
80,5125628,4,24,6,6,6.0,0.0,0,0,0.0,0.0,4.68235307,0.780392178,1708542.667,2958651.373,5124899,326,5125628,1708542.667,2958651.373,5124899,326,0,0.0,0.0,0,0,80,0,0.780392178,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,729.0,729,729,5124899.0,5124899,5124899,DDoS
53,180967,1,43,43,43,43.0,0.0,135,135,135.0,0.0,983.6047456,11.05173871,180967.0,0.0,180967,180967,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,20,5.525869357,5.525869357,43,135,73.66666667,53.11622477,2821.333333,0,0,0,110.5,43,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,8006593,4,24,6,6,6.0,0.0,0,0,0.0,0.0,2.997529661,0.499588277,2668864.333,4621958.239,8005842,325,8006593,2668864.333,4621958.239,8005842,325,0,0.0,0.0,0,0,80,0,0.499588277,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,751.0,751,751,8005842.0,8005842,8005842,DDoS
80,70729715,8,56,20,0,7.0,5.656854249,5755,0,2320.2,2411.235202,164.8105043,0.183798281,5894142.917,18800000.0,65500000,1,70100000,10000000.0,24500000.0,65500000,1,617544,154386.0,295204.6055,596962,48,172,112,0.113106634,0.070691646,0,5755,833.0714286,1764.116709,3112107.764,0,0,1,897.1538462,56,256,229,6,20,4609885.0,4609885,4609885,65500000.0,65500000,65500000,DDoS
80,71460135,8,56,20,0,7.0,5.656854249,5840,0,1933.5,2189.772933,163.1259163,0.195913428,5496933.462,17900000.0,64800000,3,70900000,10100000.0,24200000.0,64800000,3,575398,115079.6,249210.0042,560742,14,172,132,0.11195053,0.083962898,0,5840,777.5333333,1633.102694,2667024.41,0,0,1,833.0714286,56,256,229,6,20,743.0,743,743,35400000.0,64800000,6126769,DDoS
80,81205592,9,62,20,0,6.888888889,5.30199124,5840,0,1933.5,2189.772933,143.623114,0.184716343,5800399.429,21600000.0,80700000,1,80800000,10100000.0,28500000.0,80700000,1,476852,95370.4,200515.0144,453626,46,192,132,0.110829806,0.073886537,0,5840,729.3125,1589.473738,2526426.763,0,0,1,777.9333333,62,256,229,7,20,38021.0,38021,38021,80700000.0,80700000,80700000,DDoS
80,4876975,5,30,6,6,6.0,0.0,0,0,0.0,0.0,6.151354067,1.025225678,1219243.75,2437855.541,4876027,1,4876975,1219243.75,2437855.541,4876027,1,0,0.0,0.0,0,0,100,0,1.025225678,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,0.0,0,0,0.0,0,0,DDoS
53,191,2,64,32,32,32.0,0.0,60,60,60.0,0.0,963350.7853,20942.40838,63.66666667,71.14304838,141,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,40,40,10471.20419,10471.20419,32,60,43.2,15.33623161,235.2,0,0,0,54.0,64,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
64052,3442965,1,6,6,6,6.0,0.0,6,6,6.0,0.0,10.45610397,1.742683995,688593.0,1522949.385,3412898,1,0,0.0,0.0,0,0,3426937,856734.25,1704119.49,3412898,1,20,100,0.290447332,1.452236662,6,6,6.0,0.0,0.0,0,0,1,7.0,6,229,0,0,20,0.0,0,0,0.0,0,0,Normal Traffic
123,36739,1,48,48,48,48.0,0.0,48,48,48.0,0.0,2613.027028,54.43806309,36739.0,0.0,36739,36739,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,20,27.21903155,27.21903155,48,48,48.0,0.0,0.0,0,0,0,72.0,48,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,27049,4,24,6,6,6.0,0.0,0,0,0.0,0.0,887.2786425,147.8797737,9016.333333,15613.28336,27045,1,27049,9016.333333,15613.28336,27045,1,0,0.0,0.0,0,0,80,0,147.8797737,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,0.0,0,0,0.0,0,0,DDoS
80,118823,2,20,20,0,10.0,14.14213562,11595,0,2901.75,5795.50069,97851.42607,50.49527448,23764.6,52725.69737,118082,5,690,690.0,0.0,690,690,118777,39592.33333,67974.90814,118082,5,52,92,16.83175816,33.66351632,0,11595,1661.0,4380.487987,19200000.0,0,1,0,1937.833333,20,8192,229,1,20,0.0,0,0,0.0,0,0,DDoS
443,115572441,20,1134,517,0,56.7,155.6856143846,507,0,41.625,130.2837288383,15.5746472466,0.3114929449,3302069.74285714,4685233.79097516,10024347,3,115572441,6082760.05263158,4887731.34272022,10048030,3,110649351,7376623.4,4581129.29775251,10048518,4,648,520,0.1730516361,0.1384413089,0,517,48.6486486486,141.3803412816,19988.4009009009,0,1,0,50.0,1134,29200,972,4,32,41036.7272727273,212524,23667,10017936.6363636,10024347,9960015,Normal Traffic
80,5757875,4,24,6,6,6.0,0.0,0,0,0.0,0.0,4.168204416,0.694700736,1919291.667,3324307.217,5757871,1,5757875,1919291.667,3324307.217,5757871,1,0,0.0,0.0,0,0,80,0,0.694700736,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,4.0,4,4,5757871.0,5757871,5757871,DDoS
443,2326139,13,535,202,0,41.15384615,68.96961427,1418,0,441.7777778,600.6976731,1939.265022,9.45773232,110768.5238,349655.4686,1594252,4,2326139,193844.9167,452495.8437,1594252,4,1971628,246453.5,567153.3095,1631118,4,424,296,5.588660007,3.869072313,0,1418,196.1304348,417.6538698,174434.7549,0,1,0,205.0454545,535,29200,349,5,32,0.0,0,0,0.0,0,0,Normal Traffic
10725,26236,3,82,51,0,27.33333333,25.69695183,0,0,0.0,0.0,3125.476445,152.4622656,8745.333333,15054.78849,26129,1,26236,13118.0,18550.2393,26235,1,0,0.0,0.0,0,0,60,20,114.3466992,38.1155664,0,51,26.6,25.6183528,656.3,0,0,1,33.25,82,75,0,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,5273902,5,30,6,6,6.0,0.0,0,0,0.0,0.0,5.688387839,0.94806464,1318475.5,2635607.709,5271887,3,5273902,1318475.5,2635607.709,5271887,3,0,0.0,0.0,0,0,100,0,0.94806464,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,2015.0,2015,2015,5271887.0,5271887,5271887,DDoS
80,20014,5,30,6,6,6.0,0.0,0,0,0.0,0.0,1498.950734,249.8251224,5003.5,8696.351361,18030,15,20014,5003.5,8696.351361,18030,15,0,0.0,0.0,0,0,100,0,249.8251224,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,0.0,0,0,0.0,0,0,DDoS
80,1047448,3,26,20,0,8.666666667,10.26320288,5840,0,1933.5,2201.078258,11100.31238,8.592311981,130931.0,366843.5082,1038797,4,8015,4007.5,5661.803997,8011,4,1047387,209477.4,463616.5137,1038797,61,72,132,2.864103994,5.728207987,0,5840,1162.7,1918.795458,3681776.011,0,1,0,1291.888889,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
53,153023,2,68,34,34,34.0,0.0,104,104,104.0,0.0,1803.6504316345,26.139861328,51007.6666666667,88344.4061462486,153019,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,64,64,13.069930664,13.069930664,34,104,62.0,38.3405790254,1470.0,0,0,0,77.5,68,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,45999,3,26,20,0,8.666666667,10.26320288,5840,0,1933.5,2201.078258,252766.3645,195.6564273,5749.875,15467.44283,44019,8,44075,22037.5,31154.41767,44067,8,45951,9190.2,19628.38857,44294,147,72,132,65.2188091,130.4376182,0,5840,1162.7,1918.795458,3681776.011,0,1,0,1291.888889,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,5063860,4,24,6,6,6.0,0.0,0,0,0.0,0.0,4.739467521,0.789911253,1687953.333,2922768.806,5062876,3,5063860,1687953.333,2922768.806,5062876,3,0,0.0,0.0,0,0,80,0,0.789911253,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,984.0,984,984,5062876.0,5062876,5062876,DDoS
80,48224,5,1598,1240,0,319.6,535.412738,196,0,52.0,96.04165763,37450.23225,186.6290644,6028.0,10772.96851,23566,48,48224,12056.0,13864.60828,24446,48,24575,8191.666667,13348.50637,23605,418,112,92,103.6828135,82.94625083,0,1240,180.6,390.1157093,152190.2667,0,1,0,200.6666667,1598,8192,1024,4,20,0.0,0,0,0.0,0,0,Normal Traffic
80,656640,3,26,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,17715.94786,12.18323587,93805.71429,247757.1685,655666,4,687,343.5,463.1549417,671,16,656525,164131.25,327689.9501,655666,4,72,112,4.56871345,7.614522417,0,8675,1292.555556,2931.429562,8593279.278,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,90735185,8,56,20,0,7.0,5.656854249,4380,0,1934.5,2177.344966,128.5388904,0.154295161,6979629.615,23300000.0,84300000,9,90300000,12900000.0,31500000.0,84300000,148,390809,78161.8,174340.4326,390031,9,172,132,0.088168664,0.066126498,0,4380,777.9333333,1627.46176,2648631.781,0,0,1,833.5,56,256,229,6,20,893.0,893,893,45200000.0,84300000,6090059,DDoS
80,505228,3,26,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,23025.24801,17.81373954,63153.5,178160.5972,504078,3,988,494.0,444.0630586,808,180,505214,101042.8,225303.9861,504078,3,72,132,5.93791318,11.87582636,0,5840,1163.3,2138.329153,4572451.567,0,1,0,1292.555556,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,10920725,5,30,6,6,6.0,0.0,0,0,0.0,0.0,2.747070364,0.457845061,2730181.25,5458352.561,10900000,4,10900000,2730181.25,5458352.561,10900000,4,0,0.0,0.0,0,0,100,0,0.457845061,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,3015.0,3015,3015,10900000.0,10900000,10900000,DDoS
80,11247717,5,30,6,6,6.0,0.0,0,0,0.0,0.0,2.667207932,0.444534655,2811929.25,5621175.307,11200000,4,11200000,2811929.25,5621175.307,11200000,4,0,0.0,0.0,0,0,100,0,0.444534655,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,4025.0,4025,4025,11200000.0,11200000,11200000,DDoS
80,5340891,4,24,6,6,6.0,0.0,0,0,0.0,0.0,4.493632242,0.748938707,1780297.0,3081808.723,5338863,2,5340891,1780297.0,3081808.723,5338863,2,0,0.0,0.0,0,0,80,0,0.748938707,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,2028.0,2028,2028,5338863.0,5338863,5338863,DDoS
53,23265,1,55,55,55,55.0,0.0,111,111,111.0,0.0,7135.1816032667,85.9660434129,23265.0,0.0,23265,23265,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,42.9830217064,42.9830217064,55,111,73.6666666667,32.3316150746,1045.3333333333,0,0,0,110.5,55,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
55298,91,1,6,6,6,6.0,0.0,6,6,6.0,0.0,197802.1978,32967.03297,45.5,3.535533906,48,43,0,0.0,0.0,0,0,48,48.0,0.0,48,48,20,40,10989.01099,21978.02198,6,6,6.0,0.0,0.0,0,0,1,8.0,6,245,250,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,101923408,7,50,20,0,7.142857143,6.094494002,5840,0,1934.5,2538.919278,114.3701945,0.127546756,8493617.333,27600000.0,96100000,1,101000000,16900000.0,38900000.0,96100000,1,594018,118803.6,265214.828,593234,4,152,132,0.068679022,0.058867733,0,5840,833.0714286,1859.875946,3459138.533,0,0,1,897.1538462,50,256,229,5,20,990.0,990,990,50700000.0,96100000,5220028,DDoS
53,164396,2,64,32,32,32.0,0.0,46,46,46.0,0.0,948.9281978,24.33149225,54798.66667,94910.61076,164392,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,64,80,12.16574613,12.16574613,32,46,37.6,7.668115805,58.8,0,0,0,47.0,64,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,1869641,3,26,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6222.050116,3.744034283,311606.8333,761888.9609,1866805,50,2577,1288.5,1682.207032,2478,99,1869591,623197.0,1076996.797,1866805,186,72,92,1.604586121,2.139448161,0,11595,1454.125,4097.537534,16800000.0,0,1,0,1661.857143,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
19376,2982,3,43,31,6,14.33333333,14.43375673,6,6,6.0,0.0,16431.92488,1341.381623,994.0,1556.800886,2791,54,2982,1491.0,1838.477631,2791,191,0,0.0,0.0,0,0,60,20,1006.036217,335.3454058,6,31,11.0,11.18033989,125.0,0,0,1,13.75,43,1013,0,2,20,0.0,0,0,0.0,0,0,Normal Traffic
80,759009,4,24,6,6,6.0,0.0,0,0,0.0,0.0,31.62017842,5.270029736,253003.0,437354.3679,758016,1,759009,253003.0,437354.3679,758016,1,0,0.0,0.0,0,0,80,0,5.270029736,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,0.0,0,0,0.0,0,0,DDoS
80,1423111,4,24,6,6,6.0,0.0,0,0,0.0,0.0,16.86446103,2.810743505,474370.3333,821023.8371,1422407,341,1423111,474370.3333,821023.8371,1422407,341,0,0.0,0.0,0,0,80,0,2.810743505,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,0.0,0,0,0.0,0,0,DDoS
80,190020,4,24,6,6,6.0,0.0,0,0,0.0,0.0,126.3024945,21.05041575,63340.0,108843.2166,189020,1,190020,63340.0,108843.2166,189020,1,0,0.0,0.0,0,0,80,0,21.05041575,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,0.0,0,0,0.0,0,0,DDoS
53,27252,2,76,38,38,38.0,0.0,209,209,209.0,0.0,18127.10994,146.7782181,9084.0,15727.88737,27245,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,40,40,73.38910906,73.38910906,38,209,106.4,93.66055733,8772.3,0,0,0,133.0,76,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,6075860,4,24,6,6,6.0,0.0,0,0,0.0,0.0,3.950058099,0.658343016,2025286.667,3507895.942,6075856,1,6075860,2025286.667,3507895.942,6075856,1,0,0.0,0.0,0,0,80,0,0.658343016,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,4.0,4,4,6075856.0,6075856,6075856,DDoS
53,287,2,62,31,31,31.0,0.0,344,344,344.0,0.0,2613240.418,13937.28223,95.66666667,159.6381325,280,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,64,64,6968.641115,6968.641115,31,344,156.2,171.4371605,29390.7,0,0,0,195.25,62,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,1130657,3,26,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,10288.70825,7.075532191,161522.4286,427062.9259,1130010,4,583,291.5,406.5863992,579,4,1130642,282660.5,564899.7302,1130010,4,72,112,2.653324571,4.422207619,0,7300,1292.555556,2662.264877,7087654.278,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,896006,5,30,6,6,6.0,0.0,0,0,0.0,0.0,33.48191865,5.580319775,224001.5,445328.7663,891992,1,896006,224001.5,445328.7663,891992,1,0,0.0,0.0,0,0,100,0,5.580319775,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,0.0,0,0,0.0,0,0,DDoS
80,96614937,8,56,20,0,7.0,5.656854249,5840,0,1934.5,2538.919278,120.7163236,0.14490513,7431918.231,25400000.0,91900000,1,94800000,13500000.0,34600000.0,91900000,1,1783015,356603.0,796895.5622,1782133,2,172,132,0.082802931,0.062102199,0,5840,777.9333333,1804.898987,3257660.352,0,0,1,833.5,56,256,229,6,20,2900949.0,2900949,2900949,91900000.0,91900000,91900000,DDoS
80,9829738,4,24,6,6,6.0,0.0,0,0,0.0,0.0,2.441570671,0.406928445,3276579.333,5670275.362,9824049,998,9829738,3276579.333,5670275.362,9824049,998,0,0.0,0.0,0,0,80,0,0.406928445,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,5689.0,5689,5689,9824049.0,9824049,9824049,DDoS
80,3045908,4,24,6,6,6.0,0.0,0,0,0.0,0.0,7.879423804,1.313237301,1015302.667,1757695.044,3044914,4,3045908,1015302.667,1757695.044,3044914,4,0,0.0,0.0,0,0,80,0,1.313237301,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,0.0,0,0,0.0,0,0,DDoS
80,10760817,4,24,6,6,6.0,0.0,0,0,0.0,0.0,2.230313925,0.371718988,3586939.0,6209309.799,10800000,3,10800000,3586939.0,6209309.799,10800000,3,0,0.0,0.0,0,0,80,0,0.371718988,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,3985.0,3985,3985,10800000.0,10800000,10800000,DDoS
56660,217,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9216.589862,217.0,0.0,217,217,217,217.0,0.0,217,217,0,0.0,0.0,0,0,40,0,9216.589862,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,5114,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,6043844,4,24,6,6,6.0,0.0,0,0,0.0,0.0,3.970982706,0.661830451,2014614.667,3489406.3,6043834,3,6043844,2014614.667,3489406.3,6043834,3,0,0.0,0.0,0,0,80,0,0.661830451,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,10.0,10,10,6043834.0,6043834,6043834,DDoS
58676,580,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3448.275862,580.0,0.0,580,580,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,1724.137931,1724.137931,0,0,0.0,0.0,0.0,0,0,1,0.0,0,227,229,0,32,0.0,0,0,0.0,0,0,Normal Traffic
2379,4,3,43,31,6,14.3333333333,14.4337567297,0,0,0.0,0.0,10750000.0,750000.0,2.0,1.4142135624,3,1,4,2.0,1.4142135624,3,1,0,0.0,0.0,0,0,60,0,750000.0,0.0,6,31,12.25,12.5,156.25,0,0,1,16.3333333333,43,1566,-1,2,20,0.0,0,0,0.0,0,0,Normal Traffic
53,94886,1,56,56,56,56.0,0.0,112,112,112.0,0.0,1770.545707,21.07792509,94886.0,0.0,94886,94886,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,10.53896254,10.53896254,56,112,74.66666667,32.33161507,1045.333333,0,0,0,112.0,56,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,6163816,10,944,580,0,94.4,183.8424446,2519,0,298.75,714.6474178,734.7720957,3.569217511,293515.0476,1307566.928,5999669,3,6163816,684868.4444,1993271.656,5999883,140,6113049,555731.7273,1805704.326,5999743,3,212,252,1.622371596,1.946845915,0,2519,196.9130435,530.4554572,281382.9921,0,1,0,205.8636364,944,8192,66,9,20,163933.0,163933,163933,5999669.0,5999669,5999669,Normal Traffic
53,295,2,72,36,36,36.0,0.0,52,52,52.0,0.0,596610.1695,13559.32203,98.33333333,129.2645865,245,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,80,80,6779.661017,6779.661017,36,52,42.4,8.76356092,76.8,0,0,0,53.0,72,-1,-1,1,40,0.0,0,0,0.0,0,0,Normal Traffic
80,44318,3,26,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,262353.8968,203.0777562,5539.75,10184.64938,24847,1,18965,9482.5,13408.86589,18964,1,44172,8834.4,12140.33434,24847,49,72,132,67.69258541,135.3851708,0,4380,1162.7,1645.241762,2706820.456,0,1,0,1291.888889,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
53,46687,1,41,41,41,41.0,0.0,319,319,319.0,0.0,7710.925954,42.83847752,46687.0,0.0,46687,46687,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,20,21.41923876,21.41923876,41,319,133.6666667,160.5033748,25761.33333,0,0,0,200.5,41,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,8080763,4,24,6,6,6.0,0.0,0,0,0.0,0.0,2.970016569,0.495002761,2693587.667,4663690.956,8078754,3,8080763,2693587.667,4663690.956,8078754,3,0,0.0,0.0,0,0,80,0,0.495002761,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,2009.0,2009,2009,8078754.0,8078754,8078754,DDoS
53,188,2,84,42,42,42.0,0.0,58,58,58.0,0.0,1063829.787,21276.59574,62.66666667,68.85007867,138,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,64,64,10638.29787,10638.29787,42,58,48.4,8.76356092,76.8,0,0,0,60.5,84,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
65265,17375,2,44,38,6,22.0,22.627416998,6,6,6.0,0.0,2877.6978417266,172.6618705036,8687.5,12155.8726753779,17283,92,17375,17375.0,0.0,17375,17375,0,0.0,0.0,0,0,40,20,115.1079136691,57.5539568345,6,38,22.0,18.4752086141,341.3333333333,0,0,1,29.3333333333,44,351,0,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,115478984,120,1817,430,0,15.14166667,69.69842551,4344,0,1863.80597,906.7984931,3259.831243,2.779726569,360871.825,1835658.504,10000000,1,115000000,970214.7647,2924634.791,10000000,1,115000000,577277.415,2302953.805,10000000,1,3860,6440,1.039150119,1.74057645,0,4344,1169.074534,1148.209844,1318385.845,0,1,0,1172.716511,1817,29200,1106,6,32,472475.7273,4961006,23382,10000000.0,10000000,10000000,Normal Traffic
443,5321660,8,642,342,0,80.25,129.9040854961,1460,0,672.0,724.1985915479,878.297373376,2.6307580717,409358.461538462,1419637.37461435,5133864,3,5321660,760237.142857143,1928731.5077307,5133864,3,113681,22736.2,30137.132423308,63655,49,172,128,1.5032903267,1.127467745,0,1460,311.6,537.5240592622,288932.114285714,0,1,0,333.8571428571,642,8192,4945,7,20,187793.0,187793,187793,5133864.0,5133864,5133864,Normal Traffic
80,5669858,5,30,6,6,6.0,0.0,0,0,0.0,0.0,5.291137803,0.8818563,1417464.5,2833593.157,5667854,1,5669858,1417464.5,2833593.157,5667854,1,0,0.0,0.0,0,0,100,0,0.8818563,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,2004.0,2004,2004,5667854.0,5667854,5667854,DDoS
443,314830,10,548,191,0,54.8,70.62388642,1430,0,439.3333333,602.3999917,14299.78083,60.35003018,17490.55556,30377.12892,122671,3,314830,34981.11111,38476.81362,122671,3,271244,33905.5,55170.2643,159149,4,212,192,31.76317378,28.5868564,0,1430,225.1,441.3931175,194827.8842,0,1,0,236.9473684,548,8192,351,9,20,0.0,0,0,0.0,0,0,Normal Traffic
53,50529,2,62,31,31,31.0,0.0,59,59,59.0,0.0,3562.310752,79.16246116,16843.0,29159.94172,50514,3,12,12.0,0.0,12,12,3,3.0,0.0,3,3,64,64,39.58123058,39.58123058,31,59,42.2,15.33623161,235.2,0,0,0,52.75,62,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,8022433,5,30,6,6,6.0,0.0,0,0,0.0,0.0,3.739513935,0.623252323,2005608.25,4010007.843,8020620,351,8022433,2005608.25,4010007.843,8020620,351,0,0.0,0.0,0,0,100,0,0.623252323,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,1813.0,1813,1813,8020620.0,8020620,8020620,DDoS
80,83904473,8,56,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,139.0033163,0.143019789,7627679.364,21600000.0,72200000,4,82000000,11700000.0,26900000.0,72200000,4,1877136,625712.0,1082950.145,1876195,5,172,92,0.095346526,0.047673263,0,11595,897.6153846,3214.167532,10300000.0,0,0,1,972.4166667,56,256,229,6,20,7038.0,7038,7038,41000000.0,72200000,9826715,DDoS
80,1666719,3,26,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,6975.980954,4.199868124,277786.5,676876.5445,1659444,4,6853,3426.5,4838.731704,6848,5,1666715,555571.6667,955987.7139,1659444,184,72,92,1.799943482,2.399924642,0,8760,1453.375,3113.952607,9696700.839,0,1,0,1661.0,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,432233,3,26,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,26899.84337,18.50853591,61747.57143,158981.1112,422204,21,9650,4825.0,6069.80461,9117,533,432212,108053.0,209481.7794,422204,161,72,112,6.940700965,11.56783494,0,4380,1291.888889,1980.710254,3923213.111,0,1,0,1453.375,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,1652979,6,36,6,6,6.0,0.0,0,0,0.0,0.0,21.77886107,3.629810179,330595.8,738039.6979,1650841,1,1652979,330595.8,738039.6979,1650841,1,0,0.0,0.0,0,0,120,0,3.629810179,0.0,6,6,6.0,0.0,0.0,0,0,1,7.0,36,256,-1,5,20,0.0,0,0,0.0,0,0,DDoS
443,9493,2,12,6,6,6.0,0.0,0,0,0.0,0.0,1264.089329,210.6815548,9493.0,0.0,9493,9493,9493,9493.0,0.0,9493,9493,0,0.0,0.0,0,0,40,0,210.6815548,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,256,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,115924889,35,923,380,0,26.37142857,72.84394509,2091,0,1026.152174,701.4180864,415.1481223,0.698728295,1449061.113,3489319.369,10000000,2,116000000,3409555.559,4739120.213,10000000,2,110000000,2454900.222,4359134.997,10000000,41,712,1064,0.301919633,0.396808661,0,2091,586.902439,724.6657571,525140.4595,0,1,0,594.1481481,923,8192,123,34,20,40105.83333,138360,30991,9620301.417,10000000,5423079,Normal Traffic
